Iterator T GF Best_GF
39989 0.183156 12091 12091
39990 0.183156 12091 12091
39991 0.182973 12091 12091
39992 0.182973 12091 12091
39993 0.182973 12091 12091
39994 0.182973 12091 12091
39995 0.182973 12091 12091
39996 0.182973 12091 12091
39997 0.182973 12091 12091
39998 0.182973 12091 12091
39999 0.182973 12091 12091
40000 0.182973 12091 12091
40001 0.18279 12091 12091
40002 0.18279 12091 12091
40003 0.18279 12091 12091
40004 0.18279 12091 12091
40005 0.18279 12091 12091
40006 0.18279 12091 12091
40007 0.18279 12091 12091
40008 0.18279 12091 12091
40009 0.18279 12091 12091
40010 0.18279 12091 12091
40011 0.182607 12091 12091
40012 0.182607 12091 12091
40013 0.182607 12091 12091
40014 0.182607 12091 12091
40015 0.182607 12091 12091
40016 0.182607 12091 12091
40017 0.182607 12091 12091
40018 0.182607 12091 12091
40019 0.182607 12091 12091
40020 0.182607 12091 12091
40021 0.182425 12091 12091
40022 0.182425 12091 12091
40023 0.182425 12091 12091
40024 0.182425 12091 12091
40025 0.182425 12091 12091
40026 0.182425 12091 12091
40027 0.182425 12091 12091
40028 0.182425 12091 12091
40029 0.182425 12091 12091
40030 0.182425 12091 12091
40031 0.182242 12091 12091
40032 0.182242 12091 12091
40033 0.182242 12091 12091
40034 0.182242 12091 12091
40035 0.182242 12091 12091
40036 0.182242 12091 12091
40037 0.182242 12091 12091
40038 0.182242 12091 12091
40039 0.182242 12091 12091
40040 0.182242 12091 12091
40041 0.18206 12091 12091
40042 0.18206 12091 12091
40043 0.18206 12091 12091
40044 0.18206 12091 12091
40045 0.18206 12091 12091
40046 0.18206 12091 12091
40047 0.18206 12091 12091
40048 0.18206 12091 12091
40049 0.18206 12091 12091
40050 0.18206 12091 12091
40051 0.181878 12091 12091
40052 0.181878 12091 12091
40053 0.181878 12091 12091
40054 0.181878 12091 12091
40055 0.181878 12091 12091
40056 0.181878 12091 12091
40057 0.181878 12091 12091
40058 0.181878 12091 12091
40059 0.181878 12091 12091
40060 0.181878 12091 12091
40061 0.181696 12091 12091
40062 0.181696 12091 12091
40063 0.181696 12091 12091
40064 0.181696 12091 12091
40065 0.181696 12091 12091
40066 0.181696 12091 12091
40067 0.181696 12091 12091
40068 0.181696 12091 12091
40069 0.181696 12091 12091
40070 0.181696 12091 12091
40071 0.181514 12091 12091
40072 0.181514 12091 12091
40073 0.181514 12091 12091
40074 0.181514 12091 12091
40075 0.181514 12091 12091
40076 0.181514 12091 12091
40077 0.181514 12091 12091
40078 0.181514 12091 12091
40079 0.181514 12091 12091
40080 0.181514 12091 12091
40081 0.181333 12091 12091
40082 0.181333 12091 12091
40083 0.181333 12091 12091
40084 0.181333 12091 12091
40085 0.181333 12091 12091
40086 0.181333 12091 12091
40087 0.181333 12091 12091
40088 0.181333 12091 12091
40089 0.181333 12091 12091
40090 0.181333 12091 12091
40091 0.181152 12091 12091
40092 0.181152 12091 12091
40093 0.181152 12091 12091
40094 0.181152 12091 12091
40095 0.181152 12091 12091
40096 0.181152 12091 12091
40097 0.181152 12091 12091
40098 0.181152 12091 12091
40099 0.181152 12091 12091
40100 0.181152 12091 12091
40101 0.18097 12091 12091
40102 0.18097 12091 12091
40103 0.18097 12091 12091
40104 0.18097 12091 12091
40105 0.18097 12091 12091
40106 0.18097 12091 12091
40107 0.18097 12091 12091
40108 0.18097 12091 12091
40109 0.18097 12091 12091
40110 0.18097 12091 12091
40111 0.18079 12091 12091
40112 0.18079 12091 12091
40113 0.18079 12091 12091
40114 0.18079 12091 12091
40115 0.18079 12091 12091
40116 0.18079 12091 12091
40117 0.18079 12091 12091
40118 0.18079 12091 12091
40119 0.18079 12091 12091
40120 0.18079 12091 12091
40121 0.180609 12091 12091
40122 0.180609 12091 12091
40123 0.180609 12091 12091
40124 0.180609 12091 12091
40125 0.180609 12091 12091
40126 0.180609 12091 12091
40127 0.180609 12091 12091
40128 0.180609 12091 12091
40129 0.180609 12091 12091
40130 0.180609 12091 12091
40131 0.180428 12091 12091
40132 0.180428 12091 12091
40133 0.180428 12091 12091
40134 0.180428 12091 12091
40135 0.180428 12091 12091
40136 0.180428 12091 12091
40137 0.180428 12091 12091
40138 0.180428 12091 12091
40139 0.180428 12091 12091
40140 0.180428 12091 12091
40141 0.180248 12091 12091
40142 0.180248 12091 12091
40143 0.180248 12091 12091
40144 0.180248 12091 12091
40145 0.180248 12091 12091
40146 0.180248 12091 12091
40147 0.180248 12091 12091
40148 0.180248 12091 12091
40149 0.180248 12091 12091
40150 0.180248 12091 12091
40151 0.180067 12091 12091
40152 0.180067 12091 12091
40153 0.180067 12091 12091
40154 0.180067 12091 12091
40155 0.180067 12091 12091
40156 0.180067 12091 12091
40157 0.180067 12091 12091
40158 0.180067 12091 12091
40159 0.180067 12091 12091
40160 0.180067 12091 12091
40161 0.179887 12091 12091
40162 0.179887 12091 12091
40163 0.179887 12091 12091
40164 0.179887 12091 12091
40165 0.179887 12091 12091
40166 0.179887 12091 12091
40167 0.179887 12091 12091
40168 0.179887 12091 12091
40169 0.179887 12091 12091
40170 0.179887 12091 12091
40171 0.179708 12091 12091
40172 0.179708 12091 12091
40173 0.179708 12091 12091
40174 0.179708 12091 12091
40175 0.179708 12091 12091
40176 0.179708 12091 12091
40177 0.179708 12091 12091
40178 0.179708 12091 12091
40179 0.179708 12091 12091
40180 0.179708 12091 12091
40181 0.179528 12091 12091
40182 0.179528 12091 12091
40183 0.179528 12091 12091
40184 0.179528 12091 12091
40185 0.179528 12091 12091
40186 0.179528 12091 12091
40187 0.179528 12091 12091
40188 0.179528 12091 12091
40189 0.179528 12091 12091
40190 0.179528 12091 12091
40191 0.179348 12091 12091
40192 0.179348 12091 12091
40193 0.179348 12091 12091
40194 0.179348 12091 12091
40195 0.179348 12091 12091
40196 0.179348 12091 12091
40197 0.179348 12091 12091
40198 0.179348 12091 12091
40199 0.179348 12091 12091
40200 0.179348 12091 12091
40201 0.179169 12091 12091
40202 0.179169 12091 12091
40203 0.179169 12091 12091
40204 0.179169 12091 12091
40205 0.179169 12091 12091
40206 0.179169 12091 12091
40207 0.179169 12091 12091
40208 0.179169 12091 12091
40209 0.179169 12091 12091
40210 0.179169 12091 12091
40211 0.17899 12091 12091
40212 0.17899 12091 12091
40213 0.17899 12091 12091
40214 0.17899 12091 12091
40215 0.17899 12091 12091
40216 0.17899 12091 12091
40217 0.17899 12091 12091
40218 0.17899 12091 12091
40219 0.17899 12091 12091
40220 0.17899 12091 12091
40221 0.178811 12091 12091
40222 0.178811 12091 12091
40223 0.178811 12091 12091
40224 0.178811 12091 12091
40225 0.178811 12091 12091
40226 0.178811 12091 12091
40227 0.178811 12091 12091
40228 0.178811 12091 12091
40229 0.178811 12091 12091
40230 0.178811 12091 12091
40231 0.178632 12091 12091
40232 0.178632 12091 12091
40233 0.178632 12091 12091
40234 0.178632 12091 12091
40235 0.178632 12091 12091
40236 0.178632 12091 12091
40237 0.178632 12091 12091
40238 0.178632 12091 12091
40239 0.178632 12091 12091
40240 0.178632 12091 12091
40241 0.178453 12091 12091
40242 0.178453 12091 12091
40243 0.178453 12091 12091
40244 0.178453 12091 12091
40245 0.178453 12091 12091
40246 0.178453 12091 12091
40247 0.178453 12091 12091
40248 0.178453 12091 12091
40249 0.178453 12091 12091
40250 0.178453 12091 12091
40251 0.178275 12091 12091
40252 0.178275 12091 12091
40253 0.178275 12091 12091
40254 0.178275 12091 12091
40255 0.178275 12091 12091
40256 0.178275 12091 12091
40257 0.178275 12091 12091
40258 0.178275 12091 12091
40259 0.178275 12091 12091
40260 0.178275 12091 12091
40261 0.178097 12091 12091
40262 0.178097 12091 12091
40263 0.178097 12091 12091
40264 0.178097 12091 12091
40265 0.178097 12091 12091
40266 0.178097 12091 12091
40267 0.178097 12091 12091
40268 0.178097 12091 12091
40269 0.178097 12091 12091
40270 0.178097 12091 12091
40271 0.177918 12091 12091
40272 0.177918 12091 12091
40273 0.177918 12091 12091
40274 0.177918 12091 12091
40275 0.177918 12091 12091
40276 0.177918 12091 12091
40277 0.177918 12091 12091
40278 0.177918 12091 12091
40279 0.177918 12091 12091
40280 0.177918 12091 12091
40281 0.177741 12091 12091
40282 0.177741 12091 12091
40283 0.177741 12091 12091
40284 0.177741 12091 12091
40285 0.177741 12091 12091
40286 0.177741 12091 12091
40287 0.177741 12091 12091
40288 0.177741 12091 12091
40289 0.177741 12091 12091
40290 0.177741 12091 12091
40291 0.177563 12091 12091
40292 0.177563 12091 12091
40293 0.177563 12091 12091
40294 0.177563 12091 12091
40295 0.177563 12091 12091
40296 0.177563 12091 12091
40297 0.177563 12091 12091
40298 0.177563 12091 12091
40299 0.177563 12091 12091
40300 0.177563 12091 12091
40301 0.177385 12091 12091
40302 0.177385 12091 12091
40303 0.177385 12091 12091
40304 0.177385 12091 12091
40305 0.177385 12091 12091
40306 0.177385 12091 12091
40307 0.177385 12091 12091
40308 0.177385 12091 12091
40309 0.177385 12091 12091
40310 0.177385 12091 12091
40311 0.177208 12091 12091
40312 0.177208 12091 12091
40313 0.177208 12091 12091
40314 0.177208 12091 12091
40315 0.177208 12091 12091
40316 0.177208 12091 12091
40317 0.177208 12091 12091
40318 0.177208 12091 12091
40319 0.177208 12091 12091
40320 0.177208 12091 12091
40321 0.177031 12091 12091
40322 0.177031 12091 12091
40323 0.177031 12091 12091
40324 0.177031 12091 12091
40325 0.177031 12091 12091
40326 0.177031 12091 12091
40327 0.177031 12091 12091
40328 0.177031 12091 12091
40329 0.177031 12091 12091
40330 0.177031 12091 12091
40331 0.176854 12091 12091
40332 0.176854 12091 12091
40333 0.176854 12091 12091
40334 0.176854 12091 12091
40335 0.176854 12091 12091
40336 0.176854 12091 12091
40337 0.176854 12091 12091
40338 0.176854 12091 12091
40339 0.176854 12091 12091
40340 0.176854 12091 12091
40341 0.176677 12091 12091
40342 0.176677 12091 12091
40343 0.176677 12091 12091
40344 0.176677 12091 12091
40345 0.176677 12091 12091
40346 0.176677 12091 12091
40347 0.176677 12091 12091
40348 0.176677 12091 12091
40349 0.176677 12091 12091
40350 0.176677 12091 12091
40351 0.1765 12091 12091
40352 0.1765 12091 12091
40353 0.1765 12091 12091
40354 0.1765 12091 12091
40355 0.1765 12091 12091
40356 0.1765 12091 12091
40357 0.1765 12091 12091
40358 0.1765 12091 12091
40359 0.1765 12091 12091
40360 0.1765 12091 12091
40361 0.176324 12091 12091
40362 0.176324 12091 12091
40363 0.176324 12091 12091
40364 0.176324 12091 12091
40365 0.176324 12091 12091
40366 0.176324 12091 12091
40367 0.176324 12091 12091
40368 0.176324 12091 12091
40369 0.176324 12091 12091
40370 0.176324 12091 12091
40371 0.176147 12091 12091
40372 0.176147 12091 12091
40373 0.176147 12091 12091
40374 0.176147 12091 12091
40375 0.176147 12091 12091
40376 0.176147 12091 12091
40377 0.176147 12091 12091
40378 0.176147 12091 12091
40379 0.176147 12091 12091
40380 0.176147 12091 12091
40381 0.175971 12091 12091
40382 0.175971 12091 12091
40383 0.175971 12091 12091
40384 0.175971 12091 12091
40385 0.175971 12091 12091
40386 0.175971 12091 12091
40387 0.175971 12091 12091
40388 0.175971 12091 12091
40389 0.175971 12091 12091
40390 0.175971 12091 12091
40391 0.175795 12091 12091
40392 0.175795 12091 12091
40393 0.175795 12091 12091
40394 0.175795 12091 12091
40395 0.175795 12091 12091
40396 0.175795 12091 12091
40397 0.175795 12091 12091
40398 0.175795 12091 12091
40399 0.175795 12091 12091
40400 0.175795 12091 12091
40401 0.175619 12091 12091
40402 0.175619 12091 12091
40403 0.175619 12091 12091
40404 0.175619 12091 12091
40405 0.175619 12091 12091
40406 0.175619 12091 12091
40407 0.175619 12091 12091
40408 0.175619 12091 12091
40409 0.175619 12091 12091
40410 0.175619 12091 12091
40411 0.175444 12091 12091
40412 0.175444 12091 12091
40413 0.175444 12091 12091
40414 0.175444 12091 12091
40415 0.175444 12091 12091
40416 0.175444 12091 12091
40417 0.175444 12091 12091
40418 0.175444 12091 12091
40419 0.175444 12091 12091
40420 0.175444 12091 12091
40421 0.175268 12091 12091
40422 0.175268 12091 12091
40423 0.175268 12091 12091
40424 0.175268 12091 12091
40425 0.175268 12091 12091
40426 0.175268 12091 12091
40427 0.175268 12091 12091
40428 0.175268 12091 12091
40429 0.175268 12091 12091
40430 0.175268 12091 12091
40431 0.175093 12091 12091
40432 0.175093 12091 12091
40433 0.175093 12091 12091
40434 0.175093 12091 12091
40435 0.175093 12091 12091
40436 0.175093 12091 12091
40437 0.175093 12091 12091
40438 0.175093 12091 12091
40439 0.175093 12091 12091
40440 0.175093 12091 12091
40441 0.174918 12091 12091
40442 0.174918 12091 12091
40443 0.174918 12091 12091
40444 0.174918 12091 12091
40445 0.174918 12091 12091
40446 0.174918 12091 12091
40447 0.174918 12091 12091
40448 0.174918 12091 12091
40449 0.174918 12091 12091
40450 0.174918 12091 12091
40451 0.174743 12091 12091
40452 0.174743 12091 12091
40453 0.174743 12091 12091
40454 0.174743 12091 12091
40455 0.174743 12091 12091
40456 0.174743 12091 12091
40457 0.174743 12091 12091
40458 0.174743 12091 12091
40459 0.174743 12091 12091
40460 0.174743 12091 12091
40461 0.174568 12091 12091
40462 0.174568 12091 12091
40463 0.174568 12091 12091
40464 0.174568 12091 12091
40465 0.174568 12091 12091
40466 0.174568 12091 12091
40467 0.174568 12091 12091
40468 0.174568 12091 12091
40469 0.174568 12091 12091
40470 0.174568 12091 12091
40471 0.174394 12091 12091
40472 0.174394 12091 12091
40473 0.174394 12091 12091
40474 0.174394 12091 12091
40475 0.174394 12091 12091
40476 0.174394 12091 12091
40477 0.174394 12091 12091
40478 0.174394 12091 12091
40479 0.174394 12091 12091
40480 0.174394 12091 12091
40481 0.174219 12091 12091
40482 0.174219 12091 12091
40483 0.174219 12091 12091
40484 0.174219 12091 12091
40485 0.174219 12091 12091
40486 0.174219 12091 12091
40487 0.174219 12091 12091
40488 0.174219 12091 12091
40489 0.174219 12091 12091
40490 0.174219 12091 12091
40491 0.174045 12091 12091
40492 0.174045 12091 12091
40493 0.174045 12091 12091
40494 0.174045 12091 12091
40495 0.174045 12091 12091
40496 0.174045 12091 12091
40497 0.174045 12091 12091
40498 0.174045 12091 12091
40499 0.174045 12091 12091
40500 0.174045 12091 12091
40501 0.173871 12091 12091
40502 0.173871 12091 12091
40503 0.173871 12091 12091
40504 0.173871 12091 12091
40505 0.173871 12091 12091
40506 0.173871 12091 12091
40507 0.173871 12091 12091
40508 0.173871 12091 12091
40509 0.173871 12091 12091
40510 0.173871 12091 12091
40511 0.173697 12091 12091
40512 0.173697 12091 12091
40513 0.173697 12091 12091
40514 0.173697 12091 12091
40515 0.173697 12091 12091
40516 0.173697 12091 12091
40517 0.173697 12091 12091
40518 0.173697 12091 12091
40519 0.173697 12091 12091
40520 0.173697 12091 12091
40521 0.173523 12091 12091
40522 0.173523 12091 12091
40523 0.173523 12091 12091
40524 0.173523 12091 12091
40525 0.173523 12091 12091
40526 0.173523 12091 12091
40527 0.173523 12091 12091
40528 0.173523 12091 12091
40529 0.173523 12091 12091
40530 0.173523 12091 12091
40531 0.17335 12091 12091
40532 0.17335 12091 12091
40533 0.17335 12091 12091
40534 0.17335 12091 12091
40535 0.17335 12091 12091
40536 0.17335 12091 12091
40537 0.17335 12091 12091
40538 0.17335 12091 12091
40539 0.17335 12091 12091
40540 0.17335 12091 12091
40541 0.173177 12091 12091
40542 0.173177 12091 12091
40543 0.173177 12091 12091
40544 0.173177 12091 12091
40545 0.173177 12091 12091
40546 0.173177 12091 12091
40547 0.173177 12091 12091
40548 0.173177 12091 12091
40549 0.173177 12091 12091
40550 0.173177 12091 12091
40551 0.173003 12091 12091
40552 0.173003 12091 12091
40553 0.173003 12091 12091
40554 0.173003 12091 12091
40555 0.173003 12091 12091
40556 0.173003 12091 12091
40557 0.173003 12091 12091
40558 0.173003 12091 12091
40559 0.173003 12091 12091
40560 0.173003 12091 12091
40561 0.17283 12091 12091
40562 0.17283 12091 12091
40563 0.17283 12091 12091
40564 0.17283 12091 12091
40565 0.17283 12091 12091
40566 0.17283 12091 12091
40567 0.17283 12091 12091
40568 0.17283 12091 12091
40569 0.17283 12091 12091
40570 0.17283 12091 12091
40571 0.172658 12091 12091
40572 0.172658 12091 12091
40573 0.172658 12091 12091
40574 0.172658 12091 12091
40575 0.172658 12091 12091
40576 0.172658 12091 12091
40577 0.172658 12091 12091
40578 0.172658 12091 12091
40579 0.172658 12091 12091
40580 0.172658 12091 12091
40581 0.172485 12091 12091
40582 0.172485 12091 12091
40583 0.172485 12091 12091
40584 0.172485 12091 12091
40585 0.172485 12091 12091
40586 0.172485 12091 12091
40587 0.172485 12091 12091
40588 0.172485 12091 12091
40589 0.172485 12091 12091
40590 0.172485 12091 12091
40591 0.172312 12091 12091
40592 0.172312 12091 12091
40593 0.172312 12091 12091
40594 0.172312 12091 12091
40595 0.172312 12091 12091
40596 0.172312 12091 12091
40597 0.172312 12091 12091
40598 0.172312 12091 12091
40599 0.172312 12091 12091
40600 0.172312 12091 12091
40601 0.17214 12091 12091
40602 0.17214 12091 12091
40603 0.17214 12091 12091
40604 0.17214 12091 12091
40605 0.17214 12091 12091
40606 0.17214 12091 12091
40607 0.17214 12091 12091
40608 0.17214 12091 12091
40609 0.17214 12091 12091
40610 0.17214 12091 12091
40611 0.171968 12091 12091
40612 0.171968 12091 12091
40613 0.171968 12091 12091
40614 0.171968 12091 12091
40615 0.171968 12091 12091
40616 0.171968 12091 12091
40617 0.171968 12091 12091
40618 0.171968 12091 12091
40619 0.171968 12091 12091
40620 0.171968 12091 12091
40621 0.171796 12091 12091
40622 0.171796 12091 12091
40623 0.171796 12091 12091
40624 0.171796 12091 12091
40625 0.171796 12091 12091
40626 0.171796 12091 12091
40627 0.171796 12091 12091
40628 0.171796 12091 12091
40629 0.171796 12091 12091
40630 0.171796 12091 12091
40631 0.171624 12091 12091
40632 0.171624 12091 12091
40633 0.171624 12091 12091
40634 0.171624 12091 12091
40635 0.171624 12091 12091
40636 0.171624 12091 12091
40637 0.171624 12091 12091
40638 0.171624 12091 12091
40639 0.171624 12091 12091
40640 0.171624 12091 12091
40641 0.171453 12091 12091
40642 0.171453 12091 12091
40643 0.171453 12091 12091
40644 0.171453 12091 12091
40645 0.171453 12091 12091
40646 0.171453 12091 12091
40647 0.171453 12091 12091
40648 0.171453 12091 12091
40649 0.171453 12091 12091
40650 0.171453 12091 12091
40651 0.171281 12091 12091
40652 0.171281 12091 12091
40653 0.171281 12091 12091
40654 0.171281 12091 12091
40655 0.171281 12091 12091
40656 0.171281 12091 12091
40657 0.171281 12091 12091
40658 0.171281 12091 12091
40659 0.171281 12091 12091
40660 0.171281 12091 12091
40661 0.17111 12091 12091
40662 0.17111 12091 12091
